#! FIELDS phi psi file.free der_phi der_psi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  60
#! SET periodic_phi true
#! SET min_psi -pi
#! SET max_psi pi
#! SET nbins_psi  60
#! SET periodic_psi true
   -1.047197551   -3.036872898   24.905509722   33.459818654   35.587068048
   -0.942477796   -3.036872898   28.573413420   35.793806694   30.878620463
   -0.837758041   -3.036872898   32.256672479   33.824419018   24.955627421
   -0.733038286   -3.036872898   35.556238294   28.776336921   18.763115569
   -0.628318531   -3.036872898   38.235490245   22.213565151   13.110634214
   -0.523598776   -3.036872898   40.216491609   15.667642597    8.512016315
   -0.418879020   -3.036872898   41.558693305   10.128203553    5.131100459
   -0.314159265   -3.036872898   42.393306020    6.021384907    2.872956312
   -0.209439510   -3.036872898   42.875165714    3.255646361    1.492231514
   -0.104719755   -3.036872898   43.128799419    1.608923462    0.715152095
    0.000000000   -3.036872898   43.251897698    0.717663584    0.312911711
    0.104719755   -3.036872898   43.308429823    0.262830244    0.120401764
    0.209439510   -3.036872898   43.329945576    0.077342523    0.038563125
    0.314159265   -3.036872898   43.336402826    0.019029951    0.010322223
    0.418879020   -3.036872898   43.338170769    0.002216271    0.001403468
    0.523598776   -3.036872898   43.338377001    0.000225393    0.000131481
    0.628318531   -3.036872898   43.338399083   -0.000000000   -0.000000000
    0.733038286   -3.036872898   43.338399083   -0.000000000   -0.000000000
    0.837758041   -3.036872898   43.338399083   -0.000000000   -0.000000000
    0.942477796   -3.036872898   43.338399083   -0.000000000   -0.000000000
    1.047197551   -3.036872898   43.338399083   -0.000000000   -0.000000000
    1.151917306   -3.036872898   43.338399083   -0.000000000   -0.000000000
    1.256637061   -3.036872898   43.338399083   -0.000000000   -0.000000000
    1.361356817   -3.036872898   43.338399083   -0.000000000   -0.000000000
    1.466076572   -3.036872898   43.338399083   -0.000000000   -0.000000000
    1.570796327   -3.036872898   43.338341697   -0.000627645    0.000242786
    1.675516082   -3.036872898   43.338172898   -0.002329808    0.000898618
    1.780235837   -3.036872898   43.337217986   -0.011775573    0.004541612
    1.884955592   -3.036872898   43.332815115   -0.054681212    0.018565502
    1.989675347   -3.036872898   43.320016424   -0.171144054    0.051024097
    2.094395102   -3.036872898   43.285268943   -0.467473055    0.132393691
    2.199114858   -3.036872898   43.205871339   -1.080496590    0.311099467
    2.303834613   -3.036872898   43.034654780   -2.272722456    0.670661578
    2.408554368   -3.036872898   42.694975527   -4.372712910    1.344855448
    2.513274123   -3.036872898   42.073096953   -7.724851029    2.506552652
    2.617993878   -3.036872898   41.023546959  -12.542713084    4.353846728
    2.722713633   -3.036872898   39.398253827  -18.656515796    7.059552164
    2.827433388   -3.036872898   37.093711776  -25.341456775   10.700477628
    2.932153143   -3.036872898   34.115569967  -31.263595119   15.189454395
    3.036872898   -3.036872898   30.628905741  -34.756930456   20.232305029

   -3.141592654   -2.932153143   29.704706179  -29.127084209   26.413882713
   -3.036872898   -2.932153143   26.838523217  -24.943528877   31.382387852
   -2.932153143   -2.932153143   24.602166343  -17.275153756   35.189539880
   -2.827433388   -2.932153143   23.284581963   -7.693422779   37.413989476
   -2.722713633   -2.932153143   22.979028352    1.676097790   37.944214882
   -2.617993878   -2.932153143   23.552987899    8.822034856   37.000070454
   -2.513274123   -2.932153143   24.699806362   12.498767210   35.031658143
   -2.408554368   -2.932153143   26.037950875   12.499583447   32.576645023
   -2.303834613   -2.932153143   27.209253769    9.454265222   30.122565129
   -2.199114858   -2.932153143   27.948386847    4.432357581   28.036613064
   -2.094395102   -2.932153143   28.108269823   -1.430990169   26.566853583
   -1.989675347   -2.932153143   27.655775054   -7.099968140   25.894100079
   -1.884955592   -2.932153143   26.662245487  -11.612401291   26.164544950
   -1.780235837   -2.932153143   25.300323158  -14.024729149   27.463838954
   -1.675516082   -2.932153143   23.836531140  -13.460727476   29.740900450
   -1.570796327   -2.932153143   22.614258937   -9.461379012   32.665903209
   -1.466076572   -2.932153143   21.984635651   -2.213322037   35.632902724
   -1.361356817   -2.932153143   22.235543258    7.125518732   37.827865136
   -1.256637061   -2.932153143   23.494818805   16.734577297   38.450252885
   -1.151917306   -2.932153143   25.685188363   24.635305800   37.012663265
   -1.047197551   -2.932153143   28.544368434   29.293653833   33.487239668
   -0.942477796   -2.932153143   31.691942329   30.167320345   28.343988213
   -0.837758041   -2.932153143   34.747860174   27.640561325   22.376775396
   -0.733038286   -2.932153143   37.408735123   22.898002426   16.453669798
   -0.628318531   -2.932153143   39.516218463   17.256984078   11.251527012
   -0.523598776   -2.932153143   41.039433477   11.904760932    7.152591116
   -0.418879020   -2.932153143   42.049768297    7.536956320    4.223255924
   -0.314159265   -2.932153143   42.665563330    4.391558855    2.317193433
   -0.209439510   -2.932153143   43.015090031    2.319131696    1.177425081
   -0.104719755   -2.932153143   43.195171567    1.118598655    0.552330738
    0.000000000   -2.932153143   43.280578114    0.486993978    0.235432768
    0.104719755   -2.932153143   43.319254027    0.169686014    0.086883905
    0.209439510   -2.932153143   43.333307182    0.046913934    0.026042849
    0.314159265   -2.932153143   43.337277245    0.010725592    0.006548725
    0.418879020   -2.932153143   43.338283778    0.001120302    0.000795563
    0.523598776   -2.932153143   43.338387764    0.000115534    0.000077072
    0.628318531   -2.932153143   43.338399083   -0.000000000   -0.000000000
    0.733038286   -2.932153143   43.338399083   -0.000000000   -0.000000000
    0.837758041   -2.932153143   43.338399083   -0.000000000   -0.000000000
    0.942477796   -2.932153143   43.338399083   -0.000000000   -0.000000000
    1.047197551   -2.932153143   43.338399083   -0.000000000   -0.000000000
    1.151917306   -2.932153143   43.338399083   -0.000000000   -0.000000000
    1.256637061   -2.932153143   43.338399083   -0.000000000   -0.000000000
    1.361356817   -2.932153143   43.338399083   -0.000000000   -0.000000000
    1.466076572   -2.932153143   43.338399083   -0.000000000   -0.000000000
    1.570796327   -2.932153143   43.338363850   -0.000385357    0.000179184
    1.675516082   -2.932153143   43.338256240   -0.001474127    0.000686325
    1.780235837   -2.932153143   43.337639046   -0.007604061    0.003476436
    1.884955592   -2.932153143   43.334590331   -0.037551288    0.015167158
    1.989675347   -2.932153143   43.325004702   -0.126309973    0.043730563
    2.094395102   -2.932153143   43.298419847   -0.357170427    0.117279634
    2.199114858   -2.932153143   43.237111522   -0.838930951    0.281764818
    2.303834613   -2.932153143   43.102659059   -1.793654463    0.619505989
    2.408554368   -2.932153143   42.832663552   -3.496046039    1.266531167
    2.513274123   -2.932153143   42.332172635   -6.250503788    2.405630780
    2.617993878   -2.932153143   41.477698542  -10.261380398    4.254804994
    2.722713633   -2.932153143   40.140984480  -15.412770074    7.015980817
    2.827433388   -2.932153143   38.228323443  -21.115937122   10.797375690
    2.932153143   -2.932153143   35.737134620  -26.242387460   15.530008506
    3.036872898   -2.932153143   32.800985141  -29.353779222   20.911477072

   -3.141592654   -2.827433388   32.424951037  -23.788141182   25.221983801
   -3.036872898   -2.827433388   30.078673791  -20.465242022   30.119494223
   -2.932153143   -2.827433388   28.240625759  -14.220945089   33.872666517
   -2.827433388   -2.827433388   27.154843649   -6.343469204   36.050397859
   -2.722713633   -2.827433388   26.902984353    1.387992696   36.542760314
   -2.617993878   -2.827433388   27.376854513    7.270320869   35.589248098
   -2.513274123   -2.827433388   28.318938480   10.225669515   33.670223977
   -2.408554368   -2.827433388   29.406013034   10.055049775   31.353500594
   -2.303834613   -2.827433388   30.332393069    7.279162459   29.147923455
   -2.199114858   -2.827433388   30.871463817    2.823623124   27.422877265
   -2.094395102   -2.827433388   30.900880617   -2.289002468   26.402408579
   -1.989675347   -2.827433388   30.403295764   -7.085451855   26.208080432
   -1.884955592   -2.827433388   29.460278058  -10.652706807   26.890134049
   -1.780235837   -2.827433388   28.246964581  -12.146964104   28.411848507
   -1.675516082   -2.827433388   27.018039832  -10.898075390   30.600332952
   -1.570796327   -2.827433388   26.078703339   -6.697008185   33.060402370
   -1.466076572   -2.827433388   25.717365581    0.040940223   35.206766463
   -1.361356817   -2.827433388   26.143127269    8.103305279   36.356190229
   -1.256637061   -2.827433388   27.410815803   15.869147835   35.920615882
   -1.151917306   -2.827433388   29.403784809   21.749869365   33.636389799
   -1.047197551   -2.827433388   31.866055830   24.692593258   29.646970635
   -0.942477796   -2.827433388   34.470156117   24.528881381   24.484395620
   -0.837758041   -2.827433388   36.916745862   21.794531603   18.885682747
   -0.733038286   -2.827433388   38.986721171   17.568013770   13.583618590
   -0.628318531   -2.827433388   40.584350476   12.911619491    9.093013582
   -0.523598776   -2.827433388   41.711746415    8.700656718    5.661527851
   -0.418879020   -2.827433388   42.442906975    5.387747832    3.275395473
   -0.314159265   -2.827433388   42.879229389    3.072288911    1.761461752
   -0.209439510   -2.827433388   43.122510188    1.581071163    0.874961459
   -0.104719755   -2.827433388   43.245050109    0.741541605    0.401571141
    0.000000000   -2.827433388   43.301574867    0.314825363    0.166637102
    0.104719755   -2.827433388   43.326834369    0.103541904    0.058609385
    0.209439510   -2.827433388   43.335507852    0.026832493    0.016361332
    0.314159265   -2.827433388   43.337812279    0.005626496    0.003820064
    0.418879020   -2.827433388   43.338345541    0.000520683    0.000408757
    0.523598776   -2.827433388   43.338393778    0.000054150    0.000040659
    0.628318531   -2.827433388   43.338399083   -0.000000000   -0.000000000
    0.733038286   -2.827433388   43.338399083   -0.000000000   -0.000000000
    0.837758041   -2.827433388   43.338399083   -0.000000000   -0.000000000
    0.942477796   -2.827433388   43.338399083   -0.000000000   -0.000000000
    1.047197551   -2.827433388   43.338399083   -0.000000000   -0.000000000
    1.151917306   -2.827433388   43.338399083   -0.000000000   -0.000000000
    1.256637061   -2.827433388   43.338399083   -0.000000000   -0.000000000
    1.361356817   -2.827433388   43.338399083   -0.000000000   -0.000000000
    1.466076572   -2.827433388   43.338399083   -0.000000000   -0.000000000
    1.570796327   -2.827433388   43.338379303   -0.000216339    0.000117502
    1.675516082   -2.827433388   43.338316393   -0.000855054    0.000465980
    1.780235837   -2.827433388   43.337945927   -0.004552464    0.002402735
    1.884955592   -2.827433388   43.335973838   -0.024081491    0.011248040
    1.989675347   -2.827433388   43.329110598   -0.088803682    0.034564130
    2.094395102   -2.827433388   43.309622777   -0.261235071    0.096141887
    2.199114858   -2.827433388   43.264319354   -0.623572180    0.236206804
    2.303834613   -2.827433388   43.163061115   -1.357125088    0.529830595
    2.408554368   -2.827433388   42.957284853   -2.680522358    1.103613725
    2.513274123   -2.827433388   42.570959655   -4.851310514    2.133778940
    2.617993878   -2.827433388   41.903541422   -8.055084718    3.837421614
    2.722713633   -2.827433388   40.848507770  -12.221383566    6.424438247
    2.827433388   -2.827433388   39.324556425  -16.895038481   10.021322880
    2.932153143   -2.827433388   37.323033902  -21.163152042   14.581429940
    3.036872898   -2.827433388   34.946655889  -23.835113134   19.821886474

   -3.141592654   -2.722713633   34.935469731  -18.714947722   22.507346386
   -3.036872898   -2.722713633   33.084165545  -16.195549122   27.019572704
   -2.932153143   -2.722713633   31.625891449  -11.312023627   30.489422118
   -2.827433388   -2.722713633   30.760270949   -5.071698371   32.503190208
   -2.722713633   -2.722713633   30.557616243    1.093130227   32.953270836
   -2.617993878   -2.722713633   30.934700332    5.790923453   32.071798870
   -2.513274123   -2.722713633   31.684133503    8.113830361   30.328569179
   -2.408554368   -2.722713633   32.541934822    7.868349633   28.280413624
   -2.303834613   -2.722713633   33.255503501    5.459769212   26.427727202
   -2.199114858   -2.722713633   33.636342544    1.654543127   25.127523745
   -2.094395102   -2.722713633   33.584142330   -2.663405143   24.577506861
   -1.989675347   -2.722713633   33.091300929   -6.618752192   24.844847624
   -1.884955592   -2.722713633   32.239878768   -9.381669805   25.892152249
   -1.780235837   -2.722713633   31.195228963  -10.220536202   27.573353517
   -1.675516082   -2.722713633   30.188376413   -8.637536568   29.614009269
   -1.570796327   -2.722713633   29.480969148   -4.599512471   31.582099886
   -1.466076572   -2.722713633   29.302718447    1.359033070   32.945857069
   -1.361356817   -2.722713633   29.799217823    8.066996813   33.177163432
   -1.256637061   -2.722713633   30.975290888   14.141705108   31.907639631
   -1.151917306   -2.722713633   32.697642690   18.352777016   29.077988287
   -1.047197551   -2.722713633   34.732497188   20.027169552   24.961377053
   -0.942477796   -2.722713633   36.809139589   19.245793551   20.102251119
   -0.837758041   -2.722713633   38.700511230   16.599449830   15.138524444
   -0.733038286   -2.722713633   40.256025261   13.017434755   10.643427463
   -0.628318531   -2.722713633   41.425366994    9.322405198    6.970480809
   -0.523598776   -2.722713633   42.230227982    6.129387392    4.248798156
   -0.418879020   -2.722713633   42.740001515    3.707360836    2.407734269
   -0.314159265   -2.722713633   43.037507949    2.065504564    1.268715394
   -0.209439510   -2.722713633   43.200273620    1.033299047    0.615240898
   -0.104719755   -2.722713633   43.280369501    0.468656846    0.275922741
    0.000000000   -2.722713633   43.316050506    0.193895468    0.111408849
    0.104719755   -2.722713633   43.331800931    0.059632746    0.037049289
    0.209439510   -2.722713633   43.336850393    0.014480368    0.009605622
    0.314159265   -2.722713633   43.338113924    0.002741888    0.002050357
    0.418879020   -2.722713633   43.338376182    0.000222989    0.000191503
    0.523598776   -2.722713633   43.338396810    0.000023207    0.000019368
    0.628318531   -2.722713633   43.338399083   -0.000000000   -0.000000000
    0.733038286   -2.722713633   43.338399083   -0.000000000   -0.000000000
    0.837758041   -2.722713633   43.338399083   -0.000000000   -0.000000000
    0.942477796   -2.722713633   43.338399083   -0.000000000   -0.000000000
    1.047197551   -2.722713633   43.338399083   -0.000000000   -0.000000000
    1.151917306   -2.722713633   43.338399083   -0.000000000   -0.000000000
    1.256637061   -2.722713633   43.338399083   -0.000000000   -0.000000000
    1.361356817   -2.722713633   43.338399083   -0.000000000   -0.000000000
    1.466076572   -2.722713633   43.338399083   -0.000000000   -0.000000000
    1.570796327   -2.722713633   43.338388930   -0.000111052    0.000068997
    1.675516082   -2.722713633   43.338355200   -0.000454727    0.000283689
    1.780235837   -2.722713633   43.338148715   -0.002526973    0.001509392
    1.884955592   -2.722713633   43.336957677   -0.014416065    0.007622383
    1.989675347   -2.722713633   43.332251139   -0.059614881    0.025507509
    2.094395102   -2.722713633   43.318528141   -0.183338083    0.073939559
    2.199114858   -2.722713633   43.286434847   -0.444455666    0.185768987
    2.303834613   -2.722713633   43.213163449   -0.985984179    0.425469671
    2.408554368   -2.722713633   43.062574777   -1.973483806    0.902624943
    2.513274123   -2.722713633   42.776232694   -3.615715360    1.775323542
    2.617993878   -2.722713633   42.275577783   -6.072963722    3.243959935
    2.722713633   -2.722713633   41.475716089   -9.309755182    5.509113699
    2.827433388   -2.722713633   40.308992466  -12.991522304    8.703090252
    2.932153143   -2.722713633   38.763051407  -16.411952570   12.802027763
    3.036872898   -2.722713633   36.912846898  -18.625447221   17.561682615

   -3.141592654   -2.617993878   37.115479101  -14.177806424   19.008011811
   -3.036872898   -2.617993878   35.708192103  -12.354321044   22.946919171
   -2.932153143   -2.617993878   34.592291747   -8.684980211   25.994501308
   -2.827433388   -2.617993878   33.925768156   -3.920885077   27.772034260
   -2.722713633   -2.617993878   33.767781012    0.829232834   28.174030952
   -2.617993878   -2.617993878   34.058143779    4.469479446   27.405218580
   -2.513274123   -2.617993878   34.636783120    6.258388111   25.894584818
   -2.408554368   -2.617993878   35.296124326    6.012123376   24.157511454
   -2.303834613   -2.617993878   35.834556002    4.027624026   22.663366363
   -2.199114858   -2.617993878   36.099910900    0.911150520   21.746693822
   -2.094395102   -2.617993878   36.011336480   -2.607304015   21.581217335
   -1.989675347   -2.617993878   35.566028115   -5.778519538   22.193312587
   -1.884955592   -2.617993878   34.838528896   -7.884113655   23.480818061
   -1.780235837   -2.617993878   33.974462539   -8.311586629   25.218741992
   -1.675516082   -2.617993878   33.172256670   -6.697843153   27.065631652
   -1.570796327   -2.617993878   32.647610260   -3.111903487   28.581488071
   -1.466076572   -2.617993878   32.578095299    1.890676934   29.305530213
   -1.361356817   -2.617993878   33.061824209    7.257615185   28.858322513
   -1.256637061   -2.617993878   34.075252463   11.859066148   27.062075145
   -1.151917306   -2.617993878   35.487492050   14.772711259   24.015505711
   -1.047197551   -2.617993878   37.097849214   15.599142697   20.070462461
   -0.942477796   -2.617993878   38.691466174   14.553738860   15.744154908
   -0.837758041   -2.617993878   40.102084159   12.205771229   11.557634222
   -0.733038286   -2.617993878   41.230982863    9.315831235    7.928144302
   -0.628318531   -2.617993878   42.057476748    6.497377169    5.069559647
   -0.523598776   -2.617993878   42.611869602    4.163221022    3.018973510
   -0.418879020   -2.617993878   42.954326648    2.455341857    1.672256105
   -0.314159265   -2.617993878   43.149463569    1.333301239    0.861365241
   -0.209439510   -2.617993878   43.253998336    0.646208202    0.406277044
   -0.104719755   -2.617993878   43.304224760    0.280784007    0.177215695
    0.000000000   -2.617993878   43.325582091    0.112950007    0.069403764
    0.104719755   -2.617993878   43.334894431    0.031990317    0.021482745
    0.209439510   -2.617993878   43.337634219    0.007216114    0.005096042
    0.314159265   -2.617993878   43.338276764    0.001180171    0.000947150
    0.418879020   -2.617993878   43.338390916    0.000079787    0.000072872
    0.523598776   -2.617993878   43.338398192    0.000009094    0.000008351
    0.628318531   -2.617993878   43.338399083   -0.000000000   -0.000000000
    0.733038286   -2.617993878   43.338399083   -0.000000000   -0.000000000
    0.837758041   -2.617993878   43.338399083   -0.000000000   -0.000000000
    0.942477796   -2.617993878   43.338399083   -0.000000000   -0.000000000
    1.047197551   -2.617993878   43.338399083   -0.000000000   -0.000000000
    1.151917306   -2.617993878   43.338399083   -0.000000000   -0.000000000
    1.256637061   -2.617993878   43.338399083   -0.000000000   -0.000000000
    1.361356817   -2.617993878   43.338399083   -0.000000000   -0.000000000
    1.466076572   -2.617993878   43.338399083   -0.000000000   -0.000000000
    1.570796327   -2.617993878   43.338394318   -0.000052125    0.000036459
    1.675516082   -2.617993878   43.338377730   -0.000221748    0.000155723
    1.780235837   -2.617993878   43.338271049   -0.001298741    0.000863896
    1.884955592   -2.617993878   43.337599030   -0.008059539    0.004747448
    1.989675347   -2.617993878   43.334505845   -0.038279129    0.017767697
    2.094395102   -2.617993878   43.325206930   -0.123653614    0.053973820
    2.199114858   -2.617993878   43.303388957   -0.304045136    0.138576037
    2.303834613   -2.617993878   43.252395416   -0.688357820    0.324397864
    2.408554368   -2.617993878   43.146518729   -1.395794352    0.700588690
    2.513274123   -2.617993878   42.942650843   -2.588438505    1.400855248
    2.617993878   -2.617993878   42.581910377   -4.397915934    2.599093313
    2.722713633   -2.617993878   41.999393053   -6.812992689    4.474678392
    2.827433388   -2.617993878   41.141143963   -9.600201774    7.155316509
    2.932153143   -2.617993878   39.993373913  -12.237045567   10.637000089
    3.036872898   -2.617993878   38.607884357  -14.003076143   14.723154982

   -3.141592654   -2.513274123   38.914306217  -10.321978912   15.278078088
   -3.036872898   -2.513274123   37.885797893   -9.064897892   18.559856461
   -2.932153143   -2.513274123   37.064052074   -6.420434278   21.121630550
   -2.827433388   -2.513274123   36.569690857   -2.921651060   22.629581371
   -2.722713633   -2.513274123   36.450964318    0.607727032   22.980377401
   -2.617993878   -2.513274123   36.667165930    3.338173783   22.339106905
   -2.513274123   -2.513274123   37.100157052    4.685683873   21.074318085
   -2.408554368   -2.513274123   37.593265718    4.483390737   19.639189970
   -2.303834613   -2.513274123   37.991696638    2.935426529   18.455258428
   -2.199114858   -2.513274123   38.176838829    0.498283444   17.826830367
   -2.094395102   -2.513274123   38.084988995   -2.254891762   17.907421631
   -1.989675347   -2.513274123   37.714773721   -4.716855437   18.700030426
   -1.884955592   -2.513274123   37.128014433   -6.297919400   20.068346343
   -1.780235837   -2.513274123   36.444407302   -6.505106601   21.748576772
   -1.675516082   -2.513274123   35.824934194   -5.075650112   23.373998582
   -1.570796327   -2.513274123   35.439965916   -2.119709576   24.523932993
   -1.466076572   -2.513274123   35.422705266    1.858808350   24.813523652
   -1.361356817   -2.513274123   35.838034764    5.976978617   23.984921172
   -1.256637061   -2.513274123   36.651356237    9.351534490   21.998609245
   -1.151917306   -2.513274123   37.747564433   11.311752402   19.049996498
   -1.047197551   -2.513274123   38.964482485   11.637630790   15.516517384
   -0.942477796   -2.513274123   40.138662778   10.588152410   11.859066885
   -0.837758041   -2.513274123   41.152385661    8.659433697    8.483087984
   -0.733038286   -2.513274123   41.943601048    6.442977618    5.673258262
   -0.628318531   -2.513274123   42.508406495    4.379634880    3.538775747
   -0.523598776   -2.513274123   42.877746628    2.734941388    2.057075206
   -0.418879020   -2.513274123   43.100218026    1.571831034    1.112905152
   -0.314159265   -2.513274123   43.223925189    0.830822923    0.559892381
   -0.209439510   -2.513274123   43.288725096    0.389470495    0.256416836
   -0.104719755   -2.513274123   43.319197440    0.160300132    0.108333559
    0.000000000   -2.513274123   43.331387325    0.062692679    0.041185054
    0.104719755   -2.513274123   43.336642901    0.016162527    0.011751995
    0.209439510   -2.513274123   43.338040802    0.003408851    0.002568260
    0.314159265   -2.513274123   43.338349857    0.000477284    0.000412432
    0.418879020   -2.513274123   43.338396779    0.000022550    0.000021656
    0.523598776   -2.513274123   43.338398764    0.000003258    0.000003265
    0.628318531   -2.513274123   43.338399083   -0.000000000   -0.000000000
    0.733038286   -2.513274123   43.338399083   -0.000000000   -0.000000000
    0.837758041   -2.513274123   43.338399083   -0.000000000   -0.000000000
    0.942477796   -2.513274123   43.338399083   -0.000000000   -0.000000000
    1.047197551   -2.513274123   43.338399083   -0.000000000   -0.000000000
    1.151917306   -2.513274123   43.338399083   -0.000000000   -0.000000000
    1.256637061   -2.513274123   43.338399083   -0.000000000   -0.000000000
    1.361356817   -2.513274123   43.338399083   -0.000000000   -0.000000000
    1.466076572   -2.513274123   43.338399083   -0.000000000   -0.000000000
    1.570796327   -2.513274123   43.338397038   -0.000022371    0.000017396
    1.675516082   -2.513274123   43.338389556   -0.000099167    0.000077363
    1.780235837   -2.513274123   43.338338766   -0.000615153    0.000448967
    1.884955592   -2.513274123   43.337986312   -0.004188201    0.002706116
    1.989675347   -2.513274123   43.336045427   -0.023447647    0.011699828
    2.094395102   -2.513274123   43.329993515   -0.079982591    0.037509207
    2.199114858   -2.513274123   43.315790212   -0.199178853    0.098294577
    2.303834613   -2.513274123   43.281726060   -0.460824336    0.235513100
    2.408554368   -2.513274123   43.210357888   -0.946380756    0.517557465
